GameAndDrive,FirstDowns,yards_gained,yards_per_first_down,touchdown
20141012082,1,0,0.0,0.0
20141012083,2,7,3.5,0.0
20141012084,4,9,2.25,0.0
20141012085,4,15,3.75,0.0
20141012086,2,38,19.0,0.0
20141012087,3,13,4.333333333333333,0.0
20141012088,5,8,1.6,0.0
20141012089,1,-9,-9.0,0.0
20141012091,1,3,3.0,1.0
20141012092,5,18,3.6,1.0
20141012093,2,3,1.5,0.0
20141012094,1,0,0.0,0.0
20141012095,1,0,0.0,0.0
20141012096,6,13,2.1666666666666665,1.0
20141012097,4,9,2.25,1.0
20141012098,2,2,1.0,0.0
20141012099,5,21,4.2,0.0
20141012101,2,12,6.0,0.0
20141012102,2,21,10.5,0.0
20141012103,3,33,11.0,0.0
20141012104,1,0,0.0,0.0
20141012105,3,31,10.333333333333334,0.0
20141012106,4,0,0.0,1.0
20141012107,1,-3,-3.0,0.0
20141012108,4,2,0.5,0.0
20141012109,2,18,9.0,0.0
20141012111,3,5,1.6666666666666667,0.0
20141012112,2,4,2.0,0.0
20141012113,4,48,12.0,1.0
20141012114,2,0,0.0,0.0
20141012115,6,14,2.3333333333333335,0.0
20141012116,2,5,2.5,0.0
20141012117,4,21,5.25,1.0
20141012118,1,-4,-4.0,0.0
20141012119,3,12,4.0,0.0
20141012121,5,43,8.6,0.0
20141012122,2,14,7.0,0.0
20141012123,4,7,1.75,1.0
20141012124,6,25,4.166666666666667,0.0
20141012125,2,24,12.0,0.0
20141012126,1,1,1.0,0.0
20141012127,2,21,10.5,1.0
20141012128,2,10,5.0,0.0
20141012129,3,7,2.3333333333333335,0.0
20141013001,6,24,4.0,1.0
20141013002,1,0,0.0,0.0
20141013003,2,-1,-0.5,0.0
20141013004,2,23,11.5,0.0
20141013005,2,27,13.5,1.0
20141013006,3,18,6.0,0.0
20141013007,2,-3,-1.5,0.0
20141013008,1,7,7.0,0.0
20141013009,3,11,3.6666666666666665,0.0
20141016001,2,7,3.5,1.0
20141016002,5,15,3.0,0.0
20141016003,1,0,0.0,0.0
20141016004,6,20,3.3333333333333335,0.0
20141016005,1,3,3.0,0.0
20141016006,4,5,1.25,0.0
20141016007,6,41,6.833333333333333,1.0
20141016008,3,15,5.0,0.0
20141016009,5,20,4.0,0.0
20141019001,1,0,0.0,0.0
20141019002,3,5,1.6666666666666667,1.0
20141019003,1,3,3.0,0.0
20141019004,1,9,9.0,0.0
20141019005,5,25,5.0,0.0
20141019006,7,41,5.857142857142857,0.0
20141019007,4,5,1.25,0.0
20141019008,2,9,4.5,0.0
20141019009,1,2,2.0,0.0
20141019011,2,7,3.5,0.0
20141019012,4,22,5.5,0.0
20141019013,4,11,2.75,0.0
20141019014,2,8,4.0,0.0
20141019015,1,3,3.0,0.0
20141019016,1,6,6.0,0.0
20141019017,4,3,0.75,0.0
20141019018,2,3,1.5,0.0
20141019019,1,0,0.0,0.0
20141019021,1,-5,-5.0,0.0
20141019022,1,5,5.0,0.0
20141019023,5,41,8.2,0.0
20141019024,2,3,1.5,0.0
20141019025,5,21,4.2,0.0
20141019026,2,3,1.5,0.0
20141019027,2,18,9.0,1.0
20141019028,1,-3,-3.0,0.0
20141019029,5,40,8.0,0.0
20141019031,1,4,4.0,0.0
20141019032,1,3,3.0,0.0
20141019033,2,3,1.5,0.0
20141019034,6,11,1.8333333333333333,0.0
20141019035,2,3,1.5,0.0
20141019036,4,23,5.75,0.0
20141019037,3,-2,-0.6666666666666666,0.0
20141019038,2,5,2.5,0.0
20141019039,2,9,4.5,0.0
20141019041,3,56,18.666666666666668,0.0
20141019042,1,6,6.0,0.0
20141019043,5,19,3.8,0.0
20141019044,1,5,5.0,0.0
20141019045,3,30,10.0,1.0
20141019046,2,6,3.0,0.0
20141019047,1,4,4.0,0.0
20141019048,4,16,4.0,0.0
20141019049,5,63,12.6,0.0
20141019051,1,0,0.0,0.0
20141019052,1,-5,-5.0,0.0
20141019053,5,19,3.8,0.0
20141019054,1,6,6.0,0.0
20141019055,4,21,5.25,0.0
20141019056,1,1,1.0,0.0
20141019057,5,14,2.8,0.0
20141019058,1,0,0.0,0.0
20141019059,3,21,7.0,1.0
20141019061,2,4,2.0,0.0
20141019062,3,18,6.0,0.0
20141019063,1,2,2.0,0.0
20141019064,1,0,0.0,0.0
20141019065,1,0,0.0,0.0
20141019066,2,13,6.5,0.0
20141019067,3,20,6.666666666666667,0.0
20141019068,3,28,9.333333333333334,0.0
20141019069,1,5,5.0,0.0
20141019071,1,5,5.0,0.0
20141019072,3,4,1.3333333333333333,0.0
20141019073,3,18,6.0,0.0
20141019074,2,10,5.0,0.0
20141019075,6,46,7.666666666666667,1.0
20141019076,4,7,1.75,0.0
20141019077,1,2,2.0,0.0
20141019078,2,8,4.0,0.0
20141019079,6,31,5.166666666666667,0.0
20141019081,3,-1,-0.3333333333333333,0.0
20141019082,2,11,5.5,0.0
20141019083,2,5,2.5,0.0
20141019084,1,7,7.0,0.0
20141019085,2,17,8.5,0.0
20141019086,2,3,1.5,0.0
20141019087,5,25,5.0,0.0
20141019088,4,6,1.5,0.0
20141019089,1,0,0.0,0.0
20141019091,1,1,1.0,0.0
20141019092,2,9,4.5,0.0
20141019093,2,6,3.0,0.0
20141019094,1,1,1.0,0.0
20141019095,6,40,6.666666666666667,0.0
20141019096,3,19,6.333333333333333,1.0
20141019097,1,4,4.0,0.0
20141019098,5,4,0.8,0.0
20141019099,1,-15,-15.0,0.0
20141019101,1,5,5.0,0.0
20141019102,1,-2,-2.0,0.0
20141019103,4,7,1.75,1.0
20141019104,2,11,5.5,0.0
20141019105,1,4,4.0,0.0
20141019106,5,26,5.2,1.0
20141019107,3,9,3.0,0.0
20141019108,1,27,27.0,0.0
20141019109,5,38,7.6,1.0
20141019111,1,0,0.0,0.0
20141019112,2,10,5.0,0.0
20141019113,1,4,4.0,0.0
20141019114,7,58,8.285714285714286,1.0
20141019115,4,19,4.75,0.0
20141019116,4,26,6.5,0.0
20141019117,1,1,1.0,0.0
20141019118,2,12,6.0,1.0
20141019119,3,2,0.6666666666666666,1.0
20141019121,1,0,0.0,0.0
20141019122,4,18,4.5,1.0
20141019123,4,17,4.25,0.0
20141019124,2,20,10.0,1.0
20141019125,1,-1,-1.0,0.0
20141019126,3,-2,-0.6666666666666666,0.0
20141019127,6,10,1.6666666666666667,0.0
20141019128,5,15,3.0,1.0
20141019129,4,16,4.0,0.0
20141020001,3,11,3.6666666666666665,0.0
20141020002,5,30,6.0,0.0
20141020003,3,8,2.6666666666666665,0.0
20141020004,3,9,3.0,0.0
20141020005,1,0,0.0,0.0
20141020006,3,4,1.3333333333333333,0.0
20141020007,3,9,3.0,0.0
20141020008,1,2,2.0,0.0
20141020009,2,63,31.5,0.0
20141023001,2,14,7.0,0.0
20141023002,2,12,6.0,0.0
20141023003,4,16,4.0,0.0
20141023004,1,6,6.0,0.0
20141023005,4,61,15.25,1.0
20141023006,2,14,7.0,0.0
20141023007,1,4,4.0,0.0
20141023008,6,16,2.6666666666666665,0.0
20141023009,4,29,7.25,1.0
20141026001,6,23,3.8333333333333335,1.0
20141026002,2,8,4.0,0.0
20141026003,4,7,1.75,0.0
20141026004,4,6,1.5,0.0
20141026005,1,2,2.0,0.0
20141026006,1,-1,-1.0,0.0
20141026007,8,54,6.75,1.0
20141026008,4,19,4.75,0.0
20141026009,1,6,6.0,0.0
20141026011,1,1,1.0,0.0
20141026012,5,19,3.8,0.0
20141026013,1,6,6.0,0.0
20141026014,5,16,3.2,0.0
20141026015,2,3,1.5,0.0
20141026016,7,29,4.142857142857143,0.0
20141026017,6,23,3.8333333333333335,0.0
20141026018,1,-1,-1.0,0.0
20141026019,2,21,10.5,0.0
20141026021,4,47,11.75,1.0
20141026022,7,29,4.142857142857143,0.0
20141026023,2,1,0.5,0.0
20141026024,3,10,3.3333333333333335,0.0
20141026025,2,8,4.0,0.0
20141026026,4,12,3.0,0.0
20141026027,2,16,8.0,0.0
20141026028,1,-1,-1.0,0.0
20141026029,2,22,11.0,0.0
20141026031,2,7,3.5,0.0
20141026032,1,5,5.0,0.0
20141026033,4,12,3.0,0.0
20141026034,1,-7,-7.0,0.0
20141026035,4,16,4.0,0.0
20141026036,5,22,4.4,0.0
20141026037,1,1,1.0,0.0
20141026038,2,3,1.5,0.0
20141026039,4,9,2.25,0.0
20141026041,3,5,1.6666666666666667,0.0
20141026042,2,6,3.0,0.0
20141026043,2,3,1.5,0.0
20141026044,1,4,4.0,0.0
20141026045,1,1,1.0,0.0
20141026046,5,23,4.6,0.0
20141026047,3,22,7.333333333333333,0.0
20141026048,1,0,0.0,0.0
20141026049,1,1,1.0,0.0
20141026051,2,6,3.0,0.0
20141026052,4,52,13.0,0.0
20141026053,3,6,2.0,0.0
20141026054,7,34,4.857142857142857,0.0
20141026055,1,6,6.0,0.0
20141026056,6,39,6.5,1.0
20141026057,5,70,14.0,0.0
20141026058,5,29,5.8,1.0
20141026059,1,4,4.0,0.0
20141026061,1,0,0.0,0.0
20141026062,4,32,8.0,1.0
20141026063,1,2,2.0,0.0
20141026064,1,1,1.0,0.0
20141026065,1,1,1.0,0.0
20141026066,1,3,3.0,0.0
20141026067,1,0,0.0,0.0
20141026068,1,1,1.0,0.0
20141026069,5,13,2.6,1.0
20141026071,4,18,4.5,0.0
20141026072,4,30,7.5,0.0
20141026073,2,5,2.5,0.0
20141026074,4,12,3.0,0.0
20141026075,1,0,0.0,0.0
20141026076,2,7,3.5,0.0
20141026077,1,0,0.0,0.0
20141026078,1,-3,-3.0,0.0
20141026079,1,0,0.0,0.0
20141026081,3,-1,-0.3333333333333333,0.0
20141026082,1,1,1.0,0.0
20141026083,2,-6,-3.0,0.0
20141026084,3,22,7.333333333333333,0.0
20141026085,3,3,1.0,0.0
20141026086,2,-1,-0.5,0.0
20141026087,5,15,3.0,0.0
20141026088,2,0,0.0,0.0
20141026089,2,44,22.0,0.0
20141026091,1,2,2.0,0.0
20141026092,5,0,0.0,0.0
20141026093,4,10,2.5,1.0
20141026094,5,42,8.4,1.0
20141026095,4,20,5.0,0.0
20141026096,2,2,1.0,0.0
20141026097,2,5,2.5,0.0
20141026098,1,0,0.0,0.0
20141026099,2,8,4.0,0.0
20141026101,4,38,9.5,0.0
20141026102,2,14,7.0,0.0
20141026103,2,5,2.5,0.0
20141026104,3,-2,-0.6666666666666666,0.0
20141026105,1,3,3.0,0.0
20141026106,1,0,0.0,0.0
20141026107,2,10,5.0,0.0
20141026108,5,40,8.0,0.0
20141026109,3,9,3.0,0.0
20141026111,3,20,6.666666666666667,0.0
20141026112,5,53,10.6,0.0
20141026113,1,0,0.0,0.0
20141026114,7,26,3.7142857142857144,1.0
20141026115,1,5,5.0,0.0
20141026116,3,2,0.6666666666666666,1.0
20141026117,4,22,5.5,0.0
20141026118,1,0,0.0,0.0
20141026119,3,73,24.333333333333332,0.0
20141026121,2,4,2.0,1.0
20141026122,4,55,13.75,0.0
20141026123,3,10,3.3333333333333335,0.0
20141026124,4,24,6.0,0.0
20141026125,5,37,7.4,0.0
20141026126,6,32,5.333333333333333,0.0
20141026127,7,45,6.428571428571429,0.0
20141026128,5,2,0.4,0.0
20141026129,3,14,4.666666666666667,0.0
20141027001,2,7,3.5,0.0
20141027002,2,2,1.0,0.0
20141027003,4,13,3.25,0.0
20141027004,2,19,9.5,0.0
20141027005,2,0,0.0,0.0
20141027006,1,-2,-2.0,0.0
20141027007,3,47,15.666666666666666,0.0
20141027008,2,8,4.0,0.0
20141027009,5,53,10.6,0.0
20141030001,4,8,2.0,0.0
20141030002,4,24,6.0,0.0
20141030003,4,16,4.0,0.0
20141030004,2,3,1.5,0.0
20141030005,2,-4,-2.0,0.0
20141030006,3,25,8.333333333333334,0.0
20141030007,1,3,3.0,0.0
20141030008,2,-3,-1.5,0.0
20141030009,2,16,8.0,0.0
20141102001,1,4,4.0,0.0
20141102002,3,15,5.0,0.0
20141102003,1,0,0.0,0.0
20141102004,2,9,4.5,0.0
20141102005,4,7,1.75,0.0
20141102006,5,18,3.6,1.0
20141102007,1,-2,-2.0,0.0
20141102008,3,5,1.6666666666666667,0.0
20141102009,1,-1,-1.0,0.0
20141102011,5,41,8.2,0.0
20141102012,3,16,5.333333333333333,0.0
20141102013,2,2,1.0,0.0
20141102014,2,4,2.0,0.0
20141102015,3,15,5.0,0.0
20141102016,2,20,10.0,0.0
20141102017,5,18,3.6,1.0
20141102018,1,0,0.0,0.0
20141102019,1,-5,-5.0,0.0
20141102021,4,28,7.0,0.0
20141102022,2,14,7.0,0.0
20141102023,3,1,0.3333333333333333,0.0
20141102024,6,14,2.3333333333333335,1.0
20141102025,1,2,2.0,0.0
20141102026,1,5,5.0,0.0
20141102027,2,1,0.5,0.0
20141102028,4,40,10.0,1.0
20141102029,5,25,5.0,0.0
20141102031,1,0,0.0,0.0
20141102032,3,9,3.0,0.0
20141102033,4,65,16.25,0.0
20141102034,3,-1,-0.3333333333333333,0.0
20141102035,1,0,0.0,0.0
20141102036,4,12,3.0,0.0
20141102037,1,4,4.0,0.0
20141102038,3,62,20.666666666666668,1.0
20141102039,1,3,3.0,0.0
20141102041,6,46,7.666666666666667,1.0
20141102042,1,0,0.0,0.0
20141102043,5,46,9.2,0.0
20141102044,3,4,1.3333333333333333,0.0
20141102045,3,21,7.0,0.0
20141102046,7,42,6.0,1.0
20141102047,2,17,8.5,1.0
20141102048,2,4,2.0,0.0
20141102049,1,4,4.0,0.0
20141102051,4,5,1.25,0.0
20141102052,7,57,8.142857142857142,1.0
20141102053,1,-1,-1.0,0.0
20141102054,4,52,13.0,1.0
20141102055,1,0,0.0,0.0
20141102056,2,21,10.5,0.0
20141102057,2,16,8.0,0.0
20141102058,4,22,5.5,0.0
20141102059,2,10,5.0,0.0
20141102061,1,0,0.0,0.0
20141102062,5,9,1.8,0.0
20141102063,3,2,0.6666666666666666,0.0
20141102064,4,72,18.0,0.0
20141102065,2,4,2.0,0.0
20141102066,2,10,5.0,0.0
20141102067,4,2,0.5,0.0
20141102068,1,0,0.0,0.0
20141102069,3,13,4.333333333333333,0.0
20141102071,6,30,5.0,0.0
20141102072,1,4,4.0,0.0
20141102073,2,6,3.0,0.0
20141102074,6,12,2.0,0.0
20141102075,2,4,2.0,0.0
20141102076,1,0,0.0,0.0
20141102077,1,3,3.0,1.0
20141102078,4,3,0.75,0.0
20141102079,2,5,2.5,0.0
20141102081,1,0,0.0,0.0
20141102082,2,6,3.0,0.0
20141102083,1,2,2.0,0.0
20141102084,1,3,3.0,0.0
20141102085,5,12,2.4,0.0
20141102086,5,30,6.0,0.0
20141102087,2,14,7.0,0.0
20141102088,4,18,4.5,0.0
20141102089,3,2,0.6666666666666666,0.0
20141102091,4,-2,-0.5,0.0
20141102092,5,14,2.8,0.0
20141102093,1,0,0.0,0.0
20141102094,1,0,0.0,0.0
20141102095,2,4,2.0,0.0
20141102096,1,-1,-1.0,0.0
20141102097,1,0,0.0,0.0
20141102099,1,3,3.0,0.0
20141102101,3,18,6.0,0.0
20141102102,1,0,0.0,0.0
20141102103,1,35,35.0,0.0
20141102104,1,0,0.0,0.0
20141102105,1,0,0.0,0.0
20141102106,1,4,4.0,0.0
20141102107,2,5,2.5,0.0
20141102108,5,11,2.2,0.0
20141102109,2,7,3.5,0.0
20141103001,2,0,0.0,0.0
20141103002,6,49,8.166666666666666,0.0
20141103003,3,15,5.0,0.0
20141103004,2,0,0.0,0.0
20141103005,1,4,4.0,0.0
20141103006,1,0,0.0,0.0
20141103007,1,1,1.0,0.0
20141103008,3,53,17.666666666666668,0.0
20141103009,3,17,5.666666666666667,0.0
20141106001,2,6,3.0,0.0
20141106002,2,4,2.0,1.0
20141106003,2,14,7.0,0.0
20141106004,2,0,0.0,0.0
20141106005,2,14,7.0,0.0
20141106006,2,15,7.5,0.0
20141106007,4,12,3.0,1.0
20141106008,2,24,12.0,0.0
20141106009,1,0,0.0,0.0
20141109001,7,13,1.8571428571428572,0.0
20141109002,1,5,5.0,0.0
20141109003,5,25,5.0,0.0
20141109004,4,24,6.0,0.0
20141109005,1,4,4.0,0.0
20141109006,3,0,0.0,1.0
20141109007,1,-9,-9.0,0.0
20141109008,1,3,3.0,0.0
20141109009,1,1,1.0,0.0
20141109011,1,-3,-3.0,0.0
20141109012,3,29,9.666666666666666,0.0
20141109013,4,22,5.5,0.0
20141109014,2,2,1.0,0.0
20141109015,2,6,3.0,0.0
20141109016,2,0,0.0,0.0
20141109017,2,0,0.0,0.0
20141109018,1,0,0.0,0.0
20141109019,1,6,6.0,0.0
20141109021,7,25,3.5714285714285716,0.0
20141109022,1,-2,-2.0,0.0
20141109023,1,49,49.0,0.0
20141109024,1,-8,-8.0,0.0
20141109025,1,0,0.0,0.0
20141109026,3,21,7.0,0.0
20141109027,3,20,6.666666666666667,0.0
20141109028,3,8,2.6666666666666665,0.0
20141109029,1,0,0.0,0.0
20141109031,3,43,14.333333333333334,0.0
20141109032,4,39,9.75,0.0
20141109033,3,7,2.3333333333333335,0.0
20141109034,1,4,4.0,1.0
20141109035,1,1,1.0,0.0
20141109036,2,3,1.5,0.0
20141109037,1,-1,-1.0,0.0
20141109038,3,15,5.0,1.0
20141109039,2,12,6.0,0.0
20141109041,1,0,0.0,0.0
20141109042,2,8,4.0,1.0
20141109043,1,3,3.0,0.0
20141109044,6,25,4.166666666666667,0.0
20141109045,3,3,1.0,0.0
20141109046,3,12,4.0,0.0
20141109047,3,45,15.0,0.0
20141109048,5,43,8.6,0.0
20141109049,1,6,6.0,0.0
20141109051,7,58,8.285714285714286,0.0
20141109052,2,-1,-0.5,0.0
20141109053,1,67,67.0,0.0
20141109054,1,0,0.0,0.0
20141109055,2,0,0.0,1.0
20141109056,5,8,1.6,0.0
20141109057,3,11,3.6666666666666665,0.0
20141109058,1,1,1.0,0.0
20141109059,3,0,0.0,0.0
20141109061,6,14,2.3333333333333335,0.0
20141109062,7,36,5.142857142857143,0.0
20141109063,1,3,3.0,0.0
20141109064,6,-1,-0.16666666666666666,0.0
20141109065,2,7,3.5,0.0
20141109066,1,0,0.0,0.0
20141109067,5,41,8.2,1.0
20141109068,2,8,4.0,0.0
20141109069,4,33,8.25,0.0
20141109071,2,10,5.0,0.0
20141109072,3,5,1.6666666666666667,0.0
20141109073,5,35,7.0,0.0
20141109074,1,7,7.0,0.0
20141109075,5,13,2.6,0.0
20141109076,1,-3,-3.0,0.0
20141109077,1,0,0.0,0.0
20141109078,1,6,6.0,1.0
20141109079,4,10,2.5,0.0
20141109081,1,3,3.0,0.0
20141109082,1,2,2.0,0.0
20141109083,1,0,0.0,0.0
20141109084,1,0,0.0,0.0
20141109085,4,14,3.5,0.0
20141109086,2,14,7.0,0.0
20141109087,1,2,2.0,0.0
20141109088,5,34,6.8,0.0
20141109089,1,1,1.0,0.0
20141109091,2,16,8.0,0.0
20141109092,5,71,14.2,0.0
20141109093,2,5,2.5,0.0
20141109094,1,0,0.0,0.0
20141109095,2,10,5.0,1.0
20141109096,3,14,4.666666666666667,0.0
20141109097,3,10,3.3333333333333335,0.0
20141109098,2,19,9.5,0.0
20141109099,1,-1,-1.0,0.0
20141109101,3,15,5.0,0.0
20141109102,5,43,8.6,1.0
20141109103,1,0,0.0,0.0
20141109104,2,13,6.5,1.0
20141109105,3,3,1.0,0.0
20141109106,1,0,0.0,1.0
20141109107,1,0,0.0,0.0
20141109108,2,4,2.0,1.0
20141109109,5,33,6.6,0.0
20141110001,1,4,4.0,0.0
20141110002,1,0,0.0,0.0
20141110003,1,0,0.0,0.0
20141110004,3,19,6.333333333333333,1.0
20141110005,5,52,10.4,1.0
20141110006,1,6,6.0,0.0
20141110007,1,-2,-2.0,0.0
20141110008,2,11,5.5,0.0
20141110009,5,28,5.6,0.0
20141113001,6,15,2.5,0.0
20141113002,5,33,6.6,0.0
20141113003,4,27,6.75,0.0
20141113004,6,33,5.5,0.0
20141113005,4,23,5.75,0.0
20141113006,1,-1,-1.0,0.0
20141113007,1,3,3.0,0.0
20141113008,3,-6,-2.0,0.0
20141113009,3,9,3.0,0.0
20141116001,1,4,4.0,0.0
20141116002,3,0,0.0,0.0
20141116003,1,4,4.0,0.0
20141116004,7,45,6.428571428571429,0.0
20141116005,5,13,2.6,0.0
20141116006,2,-3,-1.5,0.0
20141116007,2,2,1.0,0.0
20141116008,2,13,6.5,0.0
20141116009,5,13,2.6,0.0
20141116011,3,21,7.0,0.0
20141116012,4,18,4.5,0.0
20141116013,2,10,5.0,0.0
20141116014,4,14,3.5,1.0
20141116015,1,3,3.0,0.0
20141116016,3,16,5.333333333333333,0.0
20141116017,1,-1,-1.0,0.0
20141116018,3,64,21.333333333333332,0.0
20141116019,2,-2,-1.0,0.0
20141116021,1,6,6.0,0.0
20141116022,2,-1,-0.5,0.0
20141116023,5,8,1.6,0.0
20141116024,4,50,12.5,0.0
20141116025,4,23,5.75,0.0
20141116026,3,12,4.0,0.0
20141116027,1,4,4.0,0.0
20141116028,5,62,12.4,0.0
20141116029,2,10,5.0,0.0
20141116031,3,72,24.0,0.0
20141116032,3,18,6.0,0.0
20141116033,6,20,3.3333333333333335,0.0
20141116034,1,3,3.0,0.0
20141116035,4,8,2.0,0.0
20141116036,4,55,13.75,0.0
20141116037,3,11,3.6666666666666665,0.0
20141116038,6,30,5.0,0.0
20141116039,5,52,10.4,0.0
20141116041,1,5,5.0,0.0
20141116042,7,47,6.714285714285714,1.0
20141116043,7,21,3.0,1.0
20141116044,4,80,20.0,0.0
20141116045,7,20,2.857142857142857,0.0
20141116046,2,0,0.0,0.0
20141116047,5,26,5.2,0.0
20141116048,7,40,5.714285714285714,0.0
20141116049,2,6,3.0,0.0
20141116051,5,9,1.8,0.0
20141116052,5,22,4.4,1.0
20141116053,7,28,4.0,0.0
20141116054,6,31,5.166666666666667,0.0
20141116055,2,9,4.5,0.0
20141116056,2,-2,-1.0,0.0
20141116057,2,4,2.0,0.0
20141116058,2,5,2.5,0.0
20141116059,5,29,5.8,0.0
20141116061,6,29,4.833333333333333,0.0
20141116062,3,24,8.0,1.0
20141116063,5,10,2.0,0.0
20141116064,1,2,2.0,0.0
20141116065,3,16,5.333333333333333,0.0
20141116066,2,2,1.0,0.0
20141116067,1,3,3.0,0.0
20141116068,3,5,1.6666666666666667,0.0
20141116069,2,1,0.5,0.0
20141116071,4,21,5.25,0.0
20141116072,3,22,7.333333333333333,0.0
20141116073,2,19,9.5,0.0
20141116074,3,7,2.3333333333333335,0.0
20141116075,1,63,63.0,0.0
20141116076,3,7,2.3333333333333335,0.0
20141116077,1,5,5.0,0.0
20141116078,2,1,0.5,0.0
20141116079,5,51,10.2,0.0
20141116081,1,0,0.0,0.0
20141116082,2,1,0.5,0.0
20141116083,3,8,2.6666666666666665,0.0
20141116084,3,14,4.666666666666667,0.0
20141116085,2,4,2.0,0.0
20141116086,4,32,8.0,0.0
20141116087,4,16,4.0,0.0
20141116088,3,2,0.6666666666666666,0.0
20141116089,3,16,5.333333333333333,0.0
20141116091,1,0,0.0,0.0
20141116092,1,0,0.0,1.0
20141116093,1,2,2.0,0.0
20141116094,1,0,0.0,0.0
20141116095,3,37,12.333333333333334,0.0
20141116096,4,14,3.5,0.0
20141116097,1,2,2.0,0.0
20141116098,2,15,7.5,0.0
20141116099,1,2,2.0,0.0
20141116101,4,63,15.75,0.0
20141116102,1,-2,-2.0,0.0
20141116103,4,11,2.75,1.0
20141116104,2,9,4.5,0.0
20141116105,4,26,6.5,0.0
20141116106,4,6,1.5,0.0
20141116107,3,16,5.333333333333333,0.0
20141116108,2,13,6.5,0.0
20141116109,1,4,4.0,0.0
20141116111,1,4,4.0,0.0
20141116112,6,48,8.0,1.0
20141116113,3,49,16.333333333333332,0.0
20141116114,2,0,0.0,0.0
20141116115,3,14,4.666666666666667,0.0
20141116116,3,19,6.333333333333333,0.0
20141116117,4,21,5.25,0.0
20141116118,5,21,4.2,1.0
20141116119,1,4,4.0,0.0
20141117001,3,17,5.666666666666667,0.0
20141117002,1,0,0.0,0.0
20141117003,3,15,5.0,0.0
20141117004,6,40,6.666666666666667,0.0
20141117005,4,27,6.75,0.0
20141117006,1,0,0.0,0.0
20141117007,1,0,0.0,0.0
20141117008,6,18,3.0,0.0
20141117009,1,80,80.0,0.0
20141120001,1,5,5.0,0.0
20141120002,2,5,2.5,0.0
20141120003,1,0,0.0,0.0
20141120004,4,36,9.0,0.0
20141120005,3,8,2.6666666666666665,0.0
20141120006,1,0,0.0,0.0
20141120007,4,31,7.75,0.0
20141120008,1,90,90.0,0.0
20141120009,3,9,3.0,0.0
20141123001,2,3,1.5,0.0
20141123002,2,-3,-1.5,0.0
20141123003,4,7,1.75,1.0
20141123004,5,42,8.4,1.0
20141123005,1,-6,-6.0,0.0
20141123006,2,9,4.5,0.0
20141123007,2,7,3.5,0.0
20141123008,2,17,8.5,0.0
20141123009,3,-2,-0.6666666666666666,0.0
20141123011,1,1,1.0,0.0
20141123012,4,19,4.75,1.0
20141123013,1,-4,-4.0,0.0
20141123014,1,3,3.0,0.0
20141123015,3,-1,-0.3333333333333333,0.0
20141123016,1,5,5.0,0.0
20141123017,1,0,0.0,0.0
20141123018,3,4,1.3333333333333333,0.0
20141123019,4,29,7.25,0.0
20141123021,1,4,4.0,0.0
20141123022,4,18,4.5,0.0
20141123023,3,-1,-0.3333333333333333,0.0
20141123024,3,23,7.666666666666667,0.0
20141123025,1,1,1.0,0.0
20141123026,1,2,2.0,0.0
20141123027,2,8,4.0,0.0
20141123028,1,3,3.0,0.0
20141123029,1,3,3.0,0.0
20141123031,2,14,7.0,0.0
20141123032,4,12,3.0,0.0
20141123033,7,48,6.857142857142857,0.0
20141123034,1,6,6.0,0.0
20141123035,6,57,9.5,0.0
20141123036,1,-1,-1.0,0.0
20141123037,1,6,6.0,0.0
20141123038,7,24,3.4285714285714284,0.0
20141123039,2,19,9.5,0.0
20141123041,3,8,2.6666666666666665,0.0
20141123042,1,2,2.0,0.0
20141123043,1,3,3.0,0.0
20141123044,2,3,1.5,0.0
20141123045,2,17,8.5,0.0
20141123046,1,3,3.0,0.0
20141123047,1,3,3.0,0.0
20141123048,1,7,7.0,0.0
20141123049,3,-3,-1.0,0.0
20141123051,2,13,6.5,0.0
20141123052,2,26,13.0,0.0
20141123053,3,14,4.666666666666667,0.0
20141123054,2,4,2.0,0.0
20141123055,4,-1,-0.25,0.0
20141123056,5,22,4.4,0.0
20141123057,3,28,9.333333333333334,0.0
20141123058,2,4,2.0,0.0
20141123059,4,63,15.75,0.0
20141123061,3,32,10.666666666666666,0.0
20141123062,1,7,7.0,0.0
20141123063,1,0,0.0,0.0
20141123064,1,-5,-5.0,0.0
20141123065,1,-9,-9.0,0.0
20141123066,5,45,9.0,1.0
20141123067,5,53,10.6,0.0
20141123068,3,19,6.333333333333333,0.0
20141123069,5,21,4.2,0.0
20141123072,1,0,0.0,0.0
20141123073,4,5,1.25,1.0
20141123074,1,4,4.0,0.0
20141123075,2,7,3.5,0.0
20141123076,1,0,0.0,0.0
20141123077,4,5,1.25,0.0
20141123078,1,9,9.0,0.0
20141123079,1,2,2.0,0.0
20141123081,1,-2,-2.0,0.0
20141123082,1,1,1.0,0.0
20141123083,2,15,7.5,0.0
20141123084,6,36,6.0,0.0
20141123085,5,54,10.8,0.0
20141123086,1,0,0.0,0.0
20141123087,3,2,0.6666666666666666,0.0
20141123088,1,-1,-1.0,0.0
20141123089,2,0,0.0,0.0
20141123091,1,-4,-4.0,0.0
20141123092,3,10,3.3333333333333335,0.0
20141123093,2,5,2.5,0.0
20141123094,1,-1,-1.0,0.0
20141123095,3,22,7.333333333333333,0.0
20141123096,2,42,21.0,0.0
20141123097,2,15,7.5,0.0
20141123098,2,19,9.5,0.0
20141123099,1,0,0.0,0.0
